,gpus-per-task,ntasks-per-code,memory,exclusive,gpu_type,time,gpus,cores-per-socket,cpus-per-task,nodes,gpus-per-node,tasks,mem-per-gpu,gres-flags,mem-per-cpu,ntasks-per-socket,sockets-per-node,gres,ntasks-per-node,cpus-per-gpu,application
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testAutodesk-meanteach.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testArtlantis-onlysup.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testAutodesk-onlysup.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testArtlantisAutodesk-fullsup.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testArtlantisAutodesk-onlysup.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testAutodesk-fullsup.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testArtlantisAutodesk-meanteach.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testArtlantis-tempens.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/CGvsNI/CGvsNI-testArtlantis-fullsup.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-onlysup-20.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-meanteach-20.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-onlysup-50.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-tempens-100.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-onlysup-100.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-tempens-50.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-meanteach-50.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-meanteach-100.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-tempens-20.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
r-caplier/CGvsNI-SSL/scripts/MNIST/MNIST-fullsup.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oar
ygrepo/learned-inverted-indexes/scripts/run_shallow_network.s,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
ygrepo/learned-inverted-indexes/scripts/batch.s,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
Madjakul/HALvesting/scripts/enrich_data.sbatch,0.0,0.0,0.0,0.0,0.0,172800.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bash
Madjakul/HALvesting/scripts/filter_data.sbatch,0.0,0.0,0.0,0.0,0.0,172800.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bash
nasa-nccs-hpda/FMod/fmod/model/sres/_legacy/corrdiff/nvidia/docs/2023-arxiv/generation_scripts/submit_big_validation.sh,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,python
nasa-nccs-hpda/FMod/fmod/model/sres/_legacy/corrdiff/nvidia/shell_scripts/submit_multinode_job.sh,8.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,pytorch
nasa-nccs-hpda/senegal-lcluc-tensorflow/projects/land_cover/slurm/slurm_predict_srv_trees.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,srun
RyanOC526/comp-lab-class/Week4/Scripts/run_setup_protein.sbatch,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,gromacs
RyanOC526/comp-lab-class/Week3/Input/1AKI_npt.sbatch,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,gromacs
RyanOC526/comp-lab-class/Week3/Input/1AKI_energymin.sbatch,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,gromacs
RyanOC526/comp-lab-class/Week3/Input/1AKI_production_50.sbatch,0.0,0.0,0.0,0.0,0.0,172800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,gromacs
RyanOC526/comp-lab-class/Week6/lugano-3/metad.sbatch,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,gromacs
RyanOC526/comp-lab-class/Week9/Data/kalj_prod.sbatch,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,lammps
mcaitlinv/cawa-breeding/02_variantcalling/scripts/6b.conda.recalgatk.sbatch,0.0,0.0,0.0,0.0,0.0,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,gatk
mcaitlinv/cawa-breeding/02_variantcalling/scripts/4b.conda.snpcall.gatk.sbatch,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,gatk
zzhang87/ChestXray/train_teachers.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tensorflow
zzhang87/ChestXray/evaluate_teachers.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tensorflow
jakesauter/ANGSD_STAR_BWA/scripts/slurm_gierlinski_download_and_qc_script.sh,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bash
nsai1/dai-ds/demo/scripts/PbsJob-08Nodes-1JobSteps,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
nsai1/dai-ds/demo/scripts/SlurmJob-48Nodes-3JobSteps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mpi
Kuntal012/AUTO_CMT/Day_Scripts/cls_April12.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_AD.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_Sep23.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_Sep12.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_April13.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_Sep9.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_Sep18.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_Sep10.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_May27.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_May10.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_Sep29.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_Sep13.sh,0.0,0.0,0.0,0.0,0.0,173700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_May31.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_May22.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_May26.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_May28.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_April26.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_April28.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_April11.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_April7.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
Kuntal012/AUTO_CMT/Day_Scripts/cls_April22.sh,0.0,0.0,0.0,0.0,0.0,87300.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
anhquancao/monoscene_unclean/slurm/gen_2d_seg_kitti.slurm,0.0,0.0,0.0,0.0,0.0,71940.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,python
anhquancao/monoscene_unclean/slurm/train_2d_proj3d2d.slurm,0.0,0.0,0.0,0.0,0.0,53940.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,python
AIandGlobalDevelopmentLab/temporal-eo-wealth/postprocessing/train_feature_model.sh,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,singularity
Shreyder93/openneuro_preproc/code/01_fmriprep_func_scc.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fmriprep
pat-mw/eeg-adapt/tasks_within/train.pbs.template,0.0,0.0,0.0,0.0,0.0,86399.0,8.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docker
pat-mw/eeg-adapt/tasks_adapt/train.pbs.template,0.0,0.0,0.0,0.0,0.0,14399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,docker
CyclopsRay/PlanB/run_main.sh,0.0,0.0,0.0,0.0,0.0,115200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
bencardoen/SubPrecisionContactDetection.jl/hpcscripts/arraysbatch.sh,0.0,0.0,0.0,0.0,0.0,64800.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,singularity
bencardoen/SubPrecisionContactDetection.jl/hpcscripts/postprocess.sh,0.0,0.0,0.0,0.0,0.0,64800.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,julia
bencardoen/singularity_slurm_cuda/singularitysbatch.sh,0.0,0.0,0.0,0.0,0.0,64800.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,singularity
spcl/gpuless/src/benchmarks/A100_partition_native_benchmark/A100-bench-job.sh,0.0,1.0,0.0,0.0,0.0,4800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,python
rhoposit/multilingual_VQVAE/run_slurm.sh,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
rhoposit/icassp2021/run_slurm.sh,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
MyEtesami/src/SimG4CMS/PPS/test/BatchJob.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cmsrun
HPCSYSPROS/Workshop20/Application_performance_in_frontera_acceptance_process/artifacts/namd/exe_scripts/job.sh,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,1600.0,0.0,76800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
HPCSYSPROS/Workshop20/Application_performance_in_frontera_acceptance_process/artifacts/caffe/exe_scripts/Stampede2/run-1024nodes.slurm,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,1024.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caffe
HPCSYSPROS/Workshop20/Application_performance_in_frontera_acceptance_process/artifacts/caffe/exe_scripts/BlueWaters/1-node.pbs,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caffe
HPCSYSPROS/Workshop20/Application_performance_in_frontera_acceptance_process/artifacts/cactus/code/simfactory/mdb/submitscripts/fionn.sub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
thad75/Template-Transformer-HYDRA-Lightning/train.slurm,0.0,0.0,0.0,0.0,0.0,54000.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,python
benjamin3344/DGP-SPR/example_scripts/lsgm_spr_three_oval_beta0.1.sh,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
benjamin3344/DGP-SPR/example_scripts/vamp_spr_10180_beta0.1.sh,0.0,0.0,0.0,0.0,0.0,87770.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
benjamin3344/DGP-SPR/example_scripts/lsgm_spr_10076_continue_beta1.sh,0.0,0.0,0.0,0.0,0.0,87770.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
benjamin3344/DGP-SPR/example_scripts/exem_spr_CCMV_beta0.1.sh,0.0,0.0,0.0,0.0,0.0,87770.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pytorch
CaiGroup/dna-seqfish-plus-multi-omics/scripts/homologous_chromosome_separation/run-slurm.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snakemake
luhuhis/conf-production-scripts/create_sampleTopology_job.sh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sbatch
md-labs/covid19-kaggle/scripts/agave_run.sh,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
craiglagegit/Poisson_CCD22/pythonmpi.sl,0.0,0.0,0.0,0.0,0.0,57600.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
gfloto/text_diff/scripts/small.sh,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
gfloto/text_diff/scripts/custom.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pytorch
xzackli/gp_lens/scripts/Peaks_9.sh,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,python
xzackli/gp_lens/scripts/Peaks_8.sh,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,python
xzackli/LagrangianPerturbationTheory.jl/run/fft_filter_6144.pbs,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,julia
xzackli/LagrangianPerturbationTheory.jl/run/fft_filter_6144.slurm,0.0,0.0,0.0,1.0,0.0,1800.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,julia
xzackli/LagrangianPerturbationTheory.jl/run/fft_filter_mid.slurm,0.0,0.0,0.0,1.0,0.0,3600.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,julia
geosciences-data-practicum/reanalysis_getter/infrastructure/run-simple-job.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dask
calebsponheim/intermittent_control_project/code/modeling/midway_bx_190228CT3_ll.sbatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
mahayat/ssl-sky-surveys/slurm_scripts/submit_multinode.slr,8.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,pytorch
ltzheng/CurriculumMARL/scripts/run_sbatch.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,128.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,singularity
mchiovaro/division-of-labor-analyses/exp_3/2-parallel_radius_search.sbatch,0.0,0.0,0.0,1.0,0.0,43200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
mchiovaro/division-of-labor-analyses/exp_1/2-parallel_radius_search.sbatch,0.0,0.0,0.0,1.0,0.0,43200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
animesh/spritz_nf/scratch.slurm,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nextflow
averyma/adversarial-spheres/start.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
epfl-radio-astro/LiSA/pipelines/run_SDC2_full_pipeline.sbatch,0.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
sufyazi/qsmooth-norm-workflow/scripts/qsmooth-submitter.pbs,0.0,0.0,0.0,0.0,0.0,432000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsub
sufyazi/variant-calling-analysis/scripts/gatk-pipeline/gatk-create_seqdict_index_ref.pbs,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gatk
sufyazi/variant-calling-analysis/scripts/gatk-pipeline/gatk-mark_illumina_adapters_batch.pbs,0.0,0.0,0.0,0.0,0.0,50400.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gatk
sufyazi/variant-calling-analysis/scripts/gatk-pipeline/gatk-revert_sam.pbs,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gatk
sufyazi/variant-calling-analysis/scripts/gatk-pipeline/gatk-mark_illumina_adapters.pbs,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gatk
sufyazi/tfbs-variant-calling-nf/run-cluster-submit-remaind-rerun-trunc.pbs,0.0,0.0,0.0,0.0,0.0,414000.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nextflow
sufyazi/tfbs-variant-calling-nf/run-cluster-submit-heme.pbs,0.0,0.0,0.0,0.0,0.0,414000.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nextflow
sufyazi/tfbs-variant-calling-nf/run-cluster-submit-remaind-rerun-longjob.pbs,0.0,0.0,0.0,0.0,0.0,432000.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nextflow
sufyazi/tfbs-variant-calling-nf/run-cluster-submit-remaind.pbs,0.0,0.0,0.0,0.0,0.0,414000.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nextflow
sufyazi/TOBIAS-footprinting-custom/deprecated/bam_merge_rep_files,0.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bash
